ProductID,ProductName,Category,UnitCost,RetailPrice,ReorderPoint,SafetyStock
17848,Sitagliptin 50mg,Antibiotics,95.23,302.61,60,91
17849,Naproxen 500mg,Antibiotics,152.38,357.31,32,99
17850,Dapagliflozin 10mg,Cardiac,143.17,236.46,63,104
17851,Pioglitazone 15mg,Diabetes,171.57,265.29,44,58
17852,Hydrogen Peroxide,Antiseptics,240.93,318.02,58,46
17853,Diclofenac 50mg,Vitamins,104.03,207.22,88,66
17854,Metformin 500mg,Antibiotics,12.72,29.53,64,124
17855,Bisoprolol 5mg,Analgesics,20.93,33.04,39,41
17856,Vitamin B12,Antiseptics,375.4,499.44,30,139
17857,Glimepiride 1mg,Vitamins,133.53,279.25,84,50
17858,Pioglitazone 15mg,Diabetes,232.43,353.37,53,116
17859,Betadine Ointment,Antibiotics,131.01,321.14,52,100
17860,Nitrofurantoin 100mg,Vitamins,100.0,181.13,26,87
17861,Ibuprofen 400mg,Antiseptics,482.9,623.49,16,126
17862,Vitamin K2,Analgesics,112.02,200.27,27,49
17863,Pioglitazone 15mg,Antibiotics,32.09,68.61,89,70
17864,Vitamin K2,Analgesics,133.64,214.84,50,79
17865,Celecoxib 100mg,Diabetes,48.06,70.92,96,63
17866,Amlodipine 5mg,Analgesics,118.47,201.44,10,114
17867,Hydrogen Peroxide,Analgesics,234.87,342.45,85,47
17868,Losartan 50mg,Antibiotics,163.11,413.49,11,149
17869,Hydrogen Peroxide,Vitamins,177.07,400.85,24,83
17870,Multivitamin,Antibiotics,96.58,188.57,64,40
17871,Insulin Glargine,Analgesics,167.68,277.0,25,84
17872,Betadine Ointment,Antiseptics,376.09,470.04,37,23
17873,Celecoxib 100mg,Antiseptics,54.86,73.69,42,107
17874,Bisoprolol 5mg,Analgesics,15.5,30.61,36,132
17875,Metoprolol 25mg,Diabetes,50.51,78.68,88,132
17876,Tramadol 50mg,Vitamins,220.14,491.91,51,120
17877,Aspirin 75mg,Analgesics,193.99,358.64,53,22
17878,Vitamin C 500mg,Analgesics,188.92,305.53,65,115
17879,Nitrofurantoin 100mg,Antibiotics,91.53,224.11,63,101
17880,Aspirin 75mg,Antibiotics,133.72,334.3,37,146
17881,Losartan 50mg,Antibiotics,150.62,279.23,79,34
17882,Paracetamol 650mg,Diabetes,205.63,329.59,78,41
17883,Tramadol 50mg,Antibiotics,106.42,237.03,39,127
17884,Rosuvastatin 5mg,Vitamins,167.47,389.65,50,133
17885,Bisoprolol 5mg,Analgesics,156.3,278.72,53,56
17886,Vitamin B12,Vitamins,196.88,468.62,88,22
17887,Betadine Ointment,Antibiotics,148.14,369.89,19,102
17888,Atorvastatin 10mg,Vitamins,13.5,39.09,16,28
17889,Ramipril 5mg,Diabetes,131.29,214.95,35,107
17890,Boroline Cream,Diabetes,153.27,228.2,44,116
17891,Nitrofurantoin 100mg,Antibiotics,90.24,241.27,88,139
17892,Dapagliflozin 10mg,Diabetes,201.76,298.55,23,25
17893,Aspirin 75mg,Antiseptics,386.82,482.73,34,133
17894,Metoprolol 25mg,Vitamins,182.98,480.64,22,40
17895,Vitamin C 500mg,Analgesics,190.2,321.8,63,149
17896,Nitrofurantoin 100mg,Vitamins,47.65,103.22,97,91
17897,Metoprolol 25mg,Analgesics,57.7,85.6,55,89
17898,Amlodipine 5mg,Cardiac,88.95,158.74,47,97
17899,Ramipril 5mg,Vitamins,86.63,164.15,20,134
17900,Hydrogen Peroxide,Antibiotics,181.84,368.24,40,127
17901,Atorvastatin 10mg,Analgesics,95.66,182.55,75,119
17902,Vitamin B12,Antibiotics,42.87,93.31,79,98
17903,Chlorhexidine,Cardiac,144.4,273.2,89,22
17904,Doxycycline 100mg,Analgesics,63.35,104.83,53,44
17905,Hydrogen Peroxide,Antibiotics,74.62,215.11,67,40
17906,Metoprolol 25mg,Cardiac,128.36,267.11,99,121
17907,Multivitamin,Antibiotics,5.7,14.1,19,68
17908,Naproxen 500mg,Antibiotics,152.17,390.2,53,96
17909,Celecoxib 100mg,Vitamins,58.85,124.05,76,58
17910,Hydrogen Peroxide,Antibiotics,74.02,142.53,89,112
17911,Atorvastatin 10mg,Analgesics,64.45,109.31,57,115
17912,Nitrofurantoin 100mg,Analgesics,47.54,75.67,40,79
17913,Silver Sulfadiazine,Vitamins,140.74,277.58,41,124
17914,Vitamin E 400mg,Cardiac,135.53,315.6,31,104
17915,Sitagliptin 50mg,Analgesics,68.5,122.53,86,102
17916,Tramadol 50mg,Analgesics,94.01,155.91,98,49
17917,Biotin 10mg,Antibiotics,68.49,152.51,61,29
17918,Losartan 50mg,Diabetes,46.86,74.72,70,90
17919,Ramipril 5mg,Analgesics,63.7,104.73,93,24
17920,Biotin 10mg,Cardiac,64.65,128.2,12,110
17921,Metformin 500mg,Analgesics,77.73,112.33,41,52
17922,Aspirin 75mg,Antiseptics,119.07,158.36,72,38
17923,Povidone Iodine,Vitamins,23.87,46.71,66,101
17924,Hydrogen Peroxide,Vitamins,95.86,194.4,16,86
17925,Povidone Iodine,Antibiotics,6.21,14.66,20,129
17926,Clopidogrel 75mg,Diabetes,131.45,239.65,35,57
17927,Metronidazole 400mg,Analgesics,57.84,97.07,62,45
17928,Vitamin C 500mg,Analgesics,38.64,62.27,93,60
17929,Clindamycin 300mg,Antibiotics,35.86,80.8,76,54
17930,Losartan 50mg,Cardiac,126.09,238.55,45,36
17931,Ketorolac 10mg,Diabetes,73.19,129.54,91,121
17932,Pioglitazone 15mg,Vitamins,107.99,217.22,93,68
17933,Sitagliptin 50mg,Vitamins,88.69,168.31,100,31
17934,Rosuvastatin 5mg,Analgesics,108.44,175.0,78,30
17935,Metoprolol 25mg,Cardiac,60.51,115.32,17,144
17936,Savlon Solution,Diabetes,64.86,103.21,68,77
17937,Savlon Solution,Vitamins,68.85,158.45,73,38
17938,Sitagliptin 50mg,Antibiotics,82.32,300.1,53,118
17939,Ketorolac 10mg,Antiseptics,425.57,527.87,55,94
17940,Ibuprofen 400mg,Cardiac,47.23,84.28,97,96
17941,Metformin 500mg,Vitamins,78.53,184.87,74,137
17942,Biotin 10mg,Antibiotics,125.49,241.56,77,73
17943,Dettol Antiseptic,Vitamins,237.79,445.93,43,142
17944,Dapagliflozin 10mg,Vitamins,44.53,83.31,92,105
17945,Ciprofloxacin 500mg,Antibiotics,45.62,146.99,41,55
17946,Pioglitazone 15mg,Antibiotics,159.4,388.41,41,88
17947,Ramipril 5mg,Antibiotics,24.5,55.13,36,51
17948,Vitamin B12,Vitamins,142.96,290.93,12,96
17949,Betadine Ointment,Antibiotics,61.61,143.1,100,149
17950,Dapagliflozin 10mg,Analgesics,61.09,108.56,81,81
17951,Metformin 500mg,Diabetes,25.73,40.43,32,136
17952,Zinc 20mg,Vitamins,182.02,374.76,52,122
17953,Celecoxib 100mg,Analgesics,102.58,177.32,80,50
17954,Naproxen 500mg,Antibiotics,131.01,257.41,53,91
17955,Naproxen 500mg,Cardiac,45.81,78.85,38,37
17956,Vitamin C 500mg,Diabetes,178.92,262.59,78,123
17957,Paracetamol 650mg,Antibiotics,148.78,341.86,11,101
17958,Glimepiride 1mg,Cardiac,41.76,83.63,89,61
17959,Clopidogrel 75mg,Analgesics,75.47,112.07,84,91
17960,Metoprolol 25mg,Antiseptics,143.12,194.49,45,78
17961,Vitamin E 400mg,Analgesics,177.52,335.21,73,76
17962,Cefixime 200mg,Analgesics,200.38,384.63,24,71
17963,Metformin 500mg,Antibiotics,6.03,16.31,34,134
17964,Ketorolac 10mg,Antibiotics,17.18,41.17,42,142
17965,Glimepiride 1mg,Vitamins,146.5,313.35,37,137
17966,Celecoxib 100mg,Diabetes,39.85,60.54,76,49
17967,Metronidazole 400mg,Cardiac,69.68,133.57,91,107
17968,Boroline Cream,Antibiotics,43.4,128.21,17,66
17969,Naproxen 500mg,Antibiotics,94.01,239.33,22,81
17970,Clopidogrel 75mg,Analgesics,201.84,360.91,24,57
17971,Savlon Solution,Analgesics,98.37,204.39,11,65
17972,Naproxen 500mg,Vitamins,56.2,128.11,66,131
17973,Multivitamin,Analgesics,160.96,309.29,13,130
17974,Rosuvastatin 5mg,Diabetes,68.01,105.69,34,27
17975,Doxycycline 100mg,Vitamins,88.65,168.27,53,111
17976,Silver Sulfadiazine,Analgesics,110.64,186.47,55,122
17977,Vitamin E 400mg,Vitamins,186.74,401.84,66,145
17978,Levofloxacin 500mg,Analgesics,134.48,234.36,75,68
17979,Ibuprofen 400mg,Antibiotics,150.3,365.34,76,110
17980,Levofloxacin 500mg,Diabetes,7.69,10.85,19,28
17981,Povidone Iodine,Antibiotics,143.26,353.91,45,59
17982,Aspirin 75mg,Analgesics,52.45,90.61,23,49
17983,Povidone Iodine,Diabetes,127.66,181.42,89,51
17984,Doxycycline 100mg,Analgesics,14.11,28.37,82,118
17985,Celecoxib 100mg,Diabetes,207.2,294.8,97,103
17986,Vitamin C 500mg,Antibiotics,73.05,181.37,58,106
17987,Atorvastatin 10mg,Antibiotics,63.17,184.46,81,78
17988,Hydrogen Peroxide,Cardiac,32.8,58.34,39,43
17989,Bisoprolol 5mg,Diabetes,63.3,91.75,67,115
17990,Metoprolol 25mg,Analgesics,160.5,291.97,56,88
17991,Diclofenac 50mg,Antibiotics,148.6,348.16,32,123
17992,Vildagliptin 50mg,Cardiac,169.53,344.71,99,100
17993,Rosuvastatin 5mg,Analgesics,80.01,124.33,18,103
17994,Clopidogrel 75mg,Vitamins,82.33,168.22,95,78
17995,Paracetamol 650mg,Diabetes,63.04,85.11,11,64
17996,Chlorhexidine,Vitamins,168.43,360.89,49,77
17997,Insulin Glargine,Diabetes,226.09,349.34,91,128
17998,Clopidogrel 75mg,Diabetes,35.35,54.25,29,117
17999,Amoxicillin 500mg,Diabetes,135.55,206.71,17,95
18000,Naproxen 500mg,Diabetes,224.68,327.59,62,53
18001,Chlorhexidine,Vitamins,274.11,478.18,38,125
18002,Boroline Cream,Antibiotics,130.69,364.47,73,50
18003,Ketorolac 10mg,Antibiotics,15.6,42.0,79,113
18004,Tramadol 50mg,Diabetes,30.23,54.97,21,79
18005,Diclofenac 50mg,Cardiac,9.79,15.56,59,74
18006,Pioglitazone 15mg,Analgesics,187.08,350.48,35,105
18007,Levofloxacin 500mg,Antibiotics,218.5,409.6,99,121
18008,Vildagliptin 50mg,Cardiac,121.39,212.79,58,45
18009,Doxycycline 100mg,Vitamins,24.57,50.82,82,68
18010,Ibuprofen 400mg,Analgesics,72.76,120.43,16,51
18011,Vitamin C 500mg,Vitamins,96.77,199.75,40,76
18012,Empagliflozin 10mg,Antiseptics,388.98,518.36,90,30
18013,Nitrofurantoin 100mg,Diabetes,158.72,238.09,13,48
18014,Empagliflozin 10mg,Diabetes,36.05,54.41,46,110
18015,Zinc 20mg,Analgesics,105.59,185.93,22,79
18016,Chlorhexidine,Cardiac,111.31,220.66,100,24
18017,Vitamin E 400mg,Vitamins,106.5,232.71,95,64
18018,Multivitamin,Cardiac,145.11,308.05,21,96
18019,Hydrogen Peroxide,Antibiotics,62.82,147.56,96,98
18020,Vildagliptin 50mg,Analgesics,11.38,20.51,13,132
18021,Rosuvastatin 5mg,Antibiotics,10.28,22.86,39,107
18022,Zinc 20mg,Analgesics,50.79,91.08,46,68
18023,Hydrogen Peroxide,Diabetes,142.71,230.49,99,133
18024,Vildagliptin 50mg,Antiseptics,258.01,332.96,49,86
18025,Metformin 500mg,Diabetes,162.62,238.75,87,113
18026,Glimepiride 1mg,Cardiac,136.73,244.61,66,100
18027,Hydrogen Peroxide,Antibiotics,150.52,347.54,55,118
18028,Amlodipine 5mg,Diabetes,127.13,207.34,68,92
18029,Diclofenac 50mg,Cardiac,147.28,291.77,32,65
18030,Chlorhexidine,Diabetes,28.25,40.11,20,73
18031,Tramadol 50mg,Vitamins,105.63,218.75,63,56
18032,Bisoprolol 5mg,Vitamins,121.36,297.89,22,140
18033,Pioglitazone 15mg,Diabetes,159.12,260.19,40,124
18034,Losartan 50mg,Analgesics,140.3,218.32,81,73
18035,Vitamin E 400mg,Diabetes,128.2,184.76,66,136
18036,Aspirin 75mg,Antiseptics,334.53,428.38,55,55
18037,Multivitamin,Antibiotics,131.46,287.74,36,113
18038,Pioglitazone 15mg,Diabetes,61.12,90.04,33,60
18039,Ciprofloxacin 500mg,Diabetes,55.66,74.71,78,70
18040,Boroline Cream,Vitamins,81.46,174.82,94,22
18041,Naproxen 500mg,Vitamins,26.74,56.53,70,55
18042,Dapagliflozin 10mg,Cardiac,5.73,12.33,58,103
18043,Savlon Solution,Antibiotics,9.8,24.37,46,42
18044,Aspirin 75mg,Analgesics,201.45,375.63,14,48
18045,Metformin 500mg,Cardiac,87.94,157.79,13,46
18046,Metoprolol 25mg,Vitamins,40.08,87.16,97,56
18047,Zinc 20mg,Cardiac,138.21,237.17,14,89
18048,Rosuvastatin 5mg,Analgesics,115.11,216.4,45,148
18049,Biotin 10mg,Analgesics,213.71,349.84,90,120
18050,Vitamin E 400mg,Cardiac,9.8,17.26,99,54
18051,Chlorhexidine,Analgesics,153.7,234.24,89,40
18052,Paracetamol 650mg,Diabetes,137.19,190.11,40,107
18053,Silver Sulfadiazine,Diabetes,180.53,275.25,36,39
18054,Tramadol 50mg,Diabetes,127.48,218.12,29,53
18055,Silver Sulfadiazine,Analgesics,207.31,337.59,58,46
18056,Chlorhexidine,Vitamins,144.56,319.82,90,77
18057,Metoprolol 25mg,Cardiac,32.91,64.16,57,118
18058,Metronidazole 400mg,Antibiotics,65.71,163.7,73,28
18059,Amoxicillin 500mg,Antibiotics,12.04,30.6,41,98
18060,Boroline Cream,Antibiotics,132.59,313.37,73,138
18061,Dapagliflozin 10mg,Analgesics,110.08,158.51,57,134
18062,Diclofenac 50mg,Cardiac,70.7,157.3,27,86
18063,Clopidogrel 75mg,Cardiac,150.19,293.72,86,123
18064,Naproxen 500mg,Antiseptics,331.53,431.44,34,51
18065,Amlodipine 5mg,Vitamins,59.56,119.82,40,46
18066,Zinc 20mg,Diabetes,94.44,157.72,73,52
18067,Tramadol 50mg,Analgesics,50.4,81.53,72,30
18068,Amoxicillin 500mg,Vitamins,63.3,132.84,45,71
18069,Paracetamol 650mg,Vitamins,202.13,328.85,29,115
18070,Naproxen 500mg,Cardiac,122.69,274.46,62,135
18071,Amoxicillin 500mg,Diabetes,28.71,50.94,89,127
18072,Insulin Glargine,Cardiac,154.89,297.12,45,116
18073,Sitagliptin 50mg,Cardiac,28.75,54.76,27,60
18074,Dapagliflozin 10mg,Cardiac,46.16,91.63,44,132
18075,Ramipril 5mg,Analgesics,107.98,197.77,83,70
18076,Vildagliptin 50mg,Cardiac,170.88,342.67,87,54
18077,Folic Acid 5mg,Vitamins,40.37,90.49,22,107
18078,Vitamin E 400mg,Antibiotics,163.04,378.89,72,47
18079,Folic Acid 5mg,Analgesics,82.5,153.4,83,90
18080,Rosuvastatin 5mg,Vitamins,200.19,409.45,42,128
18081,Diclofenac 50mg,Antibiotics,8.55,21.11,99,63
18082,Dettol Antiseptic,Antibiotics,163.24,355.4,48,89
18083,Silver Sulfadiazine,Diabetes,29.73,47.26,19,45
18084,Pioglitazone 15mg,Cardiac,71.28,143.77,24,92
18085,Ramipril 5mg,Diabetes,78.15,123.52,69,144
18086,Biotin 10mg,Antibiotics,58.02,140.17,76,24
18087,Vitamin E 400mg,Antibiotics,26.06,64.7,64,22
18088,Paracetamol 650mg,Analgesics,14.5,24.67,51,83
18089,Cefixime 200mg,Antibiotics,31.55,71.13,70,48
18090,Multivitamin,Analgesics,120.9,194.27,53,56
18091,Ciprofloxacin 500mg,Antiseptics,161.26,212.04,84,137
18092,Paracetamol 650mg,Vitamins,128.18,276.02,30,93
18093,Hydrogen Peroxide,Analgesics,40.09,72.57,97,101
18094,Amlodipine 5mg,Antibiotics,67.16,166.33,55,110
18095,Vitamin E 400mg,Vitamins,74.43,138.73,83,141
18096,Multivitamin,Vitamins,160.13,308.2,69,64
18097,Metformin 500mg,Analgesics,70.77,133.17,47,127
18098,Multivitamin,Antiseptics,107.89,140.16,11,71
18099,Amoxicillin 500mg,Analgesics,9.31,17.28,78,31
18100,Savlon Solution,Analgesics,45.85,79.79,40,73
18101,Vitamin C 500mg,Analgesics,109.24,224.91,35,20
18102,Povidone Iodine,Vitamins,201.19,417.38,46,110
18103,Savlon Solution,Analgesics,85.86,158.92,85,130
18104,Multivitamin,Analgesics,142.81,242.32,81,58
18105,Pioglitazone 15mg,Antibiotics,106.5,246.03,82,78
18106,Rosuvastatin 5mg,Vitamins,86.17,195.24,16,141
18107,Diclofenac 50mg,Analgesics,77.51,128.37,66,22
18108,Savlon Solution,Antibiotics,51.79,131.23,11,60
18109,Naproxen 500mg,Antibiotics,108.29,268.34,97,27
18110,Empagliflozin 10mg,Analgesics,91.05,156.57,44,21
18111,Ramipril 5mg,Vitamins,115.11,303.87,60,29
18112,Zinc 20mg,Analgesics,204.41,373.24,33,67
18113,Vitamin B12,Analgesics,200.53,296.55,38,66
18114,Ketorolac 10mg,Vitamins,48.58,105.38,36,88
18115,Povidone Iodine,Analgesics,206.45,353.01,24,64
18116,Zinc 20mg,Analgesics,110.89,201.39,44,62
18117,Clopidogrel 75mg,Antibiotics,16.38,47.04,16,64
18118,Bisoprolol 5mg,Cardiac,182.58,328.83,61,91
18119,Doxycycline 100mg,Diabetes,188.32,291.56,63,106
18120,Ciprofloxacin 500mg,Diabetes,158.93,253.4,88,128
18121,Vildagliptin 50mg,Cardiac,37.75,61.3,59,113
18122,Rosuvastatin 5mg,Antiseptics,120.79,159.49,88,44
18123,Cefixime 200mg,Diabetes,69.4,99.4,59,83
18124,Paracetamol 650mg,Vitamins,100.58,205.13,82,108
18125,Chlorhexidine,Antibiotics,10.85,27.5,54,115
18126,Clopidogrel 75mg,Analgesics,197.91,324.24,13,46
18127,Clopidogrel 75mg,Diabetes,77.48,117.89,27,149
18128,Levofloxacin 500mg,Antiseptics,382.52,471.02,95,76
18129,Losartan 50mg,Antibiotics,34.8,78.46,16,130
18130,Povidone Iodine,Diabetes,205.02,338.51,75,51
18131,Metronidazole 400mg,Antibiotics,74.22,152.41,76,38
18132,Sitagliptin 50mg,Antibiotics,16.27,35.21,50,39
18133,Vildagliptin 50mg,Antibiotics,139.23,301.5,71,33
18134,Vitamin C 500mg,Vitamins,128.39,308.07,99,105
18135,Aspirin 75mg,Antibiotics,154.43,372.99,19,23
18136,Amoxicillin 500mg,Diabetes,219.9,340.11,47,40
18137,Doxycycline 100mg,Cardiac,107.62,213.95,32,143
18138,Clopidogrel 75mg,Cardiac,143.43,290.34,47,66
18139,Amoxicillin 500mg,Analgesics,215.28,311.59,56,83
18140,Celecoxib 100mg,Cardiac,158.51,287.16,85,99
18141,Amlodipine 5mg,Antibiotics,5.77,13.39,82,109
18142,Savlon Solution,Antibiotics,75.67,182.87,89,128
18143,Losartan 50mg,Diabetes,214.64,346.48,55,86
18144,Clopidogrel 75mg,Antibiotics,5.52,13.27,26,37
18145,Vitamin K2,Analgesics,144.79,290.99,37,101
18146,Losartan 50mg,Antibiotics,193.45,424.4,85,24
18147,Diclofenac 50mg,Diabetes,202.5,269.8,69,42
18148,Povidone Iodine,Antibiotics,26.4,58.66,76,77
18149,Rosuvastatin 5mg,Vitamins,34.8,93.05,28,46
18150,Metronidazole 400mg,Vitamins,124.25,239.84,32,82
18151,Zinc 20mg,Diabetes,66.75,101.25,17,41
18152,Metformin 500mg,Cardiac,49.86,117.45,17,26
18153,Bisoprolol 5mg,Antibiotics,54.34,128.24,52,118
18154,Dettol Antiseptic,Analgesics,17.15,27.75,86,67
18155,Empagliflozin 10mg,Antibiotics,48.08,92.97,34,41
18156,Ramipril 5mg,Antibiotics,75.58,185.14,57,68
18157,Vitamin B12,Diabetes,27.53,37.74,28,83
18158,Biotin 10mg,Analgesics,179.55,315.99,86,74
18159,Dettol Antiseptic,Antibiotics,161.47,427.13,69,99
18160,Insulin Glargine,Diabetes,248.99,358.51,51,78
18161,Nitrofurantoin 100mg,Vitamins,42.04,94.82,57,36
18162,Bisoprolol 5mg,Diabetes,227.55,337.91,48,127
18163,Vitamin B12,Diabetes,80.63,136.82,61,117
18164,Paracetamol 650mg,Diabetes,244.3,360.42,17,132
18165,Clopidogrel 75mg,Diabetes,47.71,83.04,97,34
18166,Biotin 10mg,Antibiotics,49.03,113.84,79,39
18167,Folic Acid 5mg,Antiseptics,230.68,294.82,37,129
18168,Atorvastatin 10mg,Vitamins,81.95,161.84,69,108
18169,Multivitamin,Analgesics,60.93,114.57,78,44
18170,Metronidazole 400mg,Antibiotics,46.22,134.93,35,121
18171,Ibuprofen 400mg,Diabetes,164.34,259.2,56,34
18172,Metformin 500mg,Cardiac,17.07,33.44,10,37
18173,Diclofenac 50mg,Analgesics,78.47,140.59,28,91
18174,Levofloxacin 500mg,Analgesics,205.24,372.79,30,115
18175,Paracetamol 650mg,Cardiac,123.32,251.67,64,86
18176,Sitagliptin 50mg,Cardiac,79.58,131.76,98,112
18177,Losartan 50mg,Analgesics,15.21,27.77,94,85
18178,Folic Acid 5mg,Antibiotics,138.18,303.84,14,145
18179,Ibuprofen 400mg,Vitamins,243.65,526.4,58,110
18180,Vitamin C 500mg,Antibiotics,10.74,24.61,88,33
18181,Metoprolol 25mg,Cardiac,84.96,153.18,29,65
18182,Povidone Iodine,Analgesics,112.59,191.8,31,87
18183,Insulin Glargine,Analgesics,155.74,269.79,42,108
18184,Paracetamol 650mg,Analgesics,93.4,180.45,18,141
18185,Vitamin C 500mg,Antibiotics,98.36,246.79,62,64
18186,Ramipril 5mg,Analgesics,54.22,86.8,28,129
18187,Aspirin 75mg,Analgesics,165.19,305.68,91,69
18188,Dettol Antiseptic,Diabetes,210.22,331.72,97,64
18189,Metformin 500mg,Analgesics,76.56,130.52,39,54
18190,Amoxicillin 500mg,Cardiac,51.02,115.34,92,105
18191,Bisoprolol 5mg,Antibiotics,63.76,143.64,36,21
18192,Tramadol 50mg,Vitamins,99.66,208.87,89,85
18193,Amlodipine 5mg,Analgesics,227.33,331.09,84,85
18194,Biotin 10mg,Analgesics,164.1,288.44,84,100
18195,Ramipril 5mg,Vitamins,93.94,186.93,100,147
18196,Tramadol 50mg,Vitamins,191.17,357.75,79,129
18197,Atorvastatin 10mg,Diabetes,74.29,108.02,91,100
18198,Chlorhexidine,Diabetes,67.33,114.91,79,105
18199,Clopidogrel 75mg,Vitamins,207.82,441.07,62,100
18200,Atorvastatin 10mg,Antibiotics,117.33,253.41,34,119
18201,Boroline Cream,Cardiac,173.95,362.6,44,63
18202,Rosuvastatin 5mg,Vitamins,206.93,504.24,60,100
18203,Ketorolac 10mg,Antiseptics,292.53,388.91,22,55
18204,Diclofenac 50mg,Diabetes,164.03,297.82,61,122
18205,Empagliflozin 10mg,Analgesics,201.44,331.68,76,139
18206,Dapagliflozin 10mg,Antibiotics,63.32,158.67,83,75
18207,Ibuprofen 400mg,Vitamins,124.44,248.18,50,144
18208,Losartan 50mg,Diabetes,219.92,309.06,36,33
18209,Vitamin C 500mg,Vitamins,260.08,541.69,35,78
18210,Atorvastatin 10mg,Diabetes,220.32,355.04,75,21
18211,Clindamycin 300mg,Antibiotics,115.4,270.1,68,33
18212,Vitamin B12,Analgesics,102.37,176.71,62,144
18213,Vildagliptin 50mg,Analgesics,169.5,244.07,73,135
18214,Metformin 500mg,Vitamins,114.49,238.18,72,146
18215,Ciprofloxacin 500mg,Diabetes,180.71,317.44,85,28
18216,Betadine Ointment,Antibiotics,75.22,175.53,70,56
18217,Folic Acid 5mg,Vitamins,206.85,513.75,56,131
18218,Vitamin K2,Analgesics,172.68,320.44,86,88
18219,Insulin Glargine,Analgesics,57.58,91.32,65,57
18220,Chlorhexidine,Diabetes,100.59,158.22,94,149
18221,Vildagliptin 50mg,Antibiotics,145.85,316.31,86,58
18222,Losartan 50mg,Vitamins,21.77,58.11,30,108
18223,Atorvastatin 10mg,Diabetes,180.94,272.94,65,35
18224,Metformin 500mg,Cardiac,179.34,298.49,43,101
18225,Vitamin B12,Analgesics,99.27,162.17,32,58
18226,Zinc 20mg,Antibiotics,95.0,216.27,25,131
18227,Biotin 10mg,Diabetes,125.14,205.01,82,130
18228,Pioglitazone 15mg,Diabetes,191.1,287.25,76,109
18229,Ketorolac 10mg,Diabetes,57.64,82.5,13,78
18230,Vitamin C 500mg,Analgesics,43.7,75.11,30,132
18231,Dettol Antiseptic,Analgesics,224.07,384.37,21,64
18232,Levofloxacin 500mg,Vitamins,96.06,231.31,83,48
18233,Vitamin E 400mg,Diabetes,172.72,262.67,33,82
18234,Biotin 10mg,Antibiotics,132.07,312.9,92,68
18235,Metronidazole 400mg,Analgesics,193.56,287.48,93,108
18236,Clindamycin 300mg,Diabetes,204.72,329.89,35,49
18237,Clopidogrel 75mg,Antibiotics,90.04,219.3,60,57
18238,Multivitamin,Analgesics,6.44,10.96,79,123
18239,Cefixime 200mg,Analgesics,197.05,363.2,59,87
18240,Vildagliptin 50mg,Antibiotics,191.39,425.59,42,57
18241,Biotin 10mg,Vitamins,131.0,294.71,19,71
18242,Doxycycline 100mg,Antibiotics,183.56,400.96,44,109
18243,Atorvastatin 10mg,Analgesics,93.33,173.83,95,118
18244,Losartan 50mg,Analgesics,217.01,374.8,43,87
18245,Sitagliptin 50mg,Antibiotics,111.83,246.61,97,30
18246,Dettol Antiseptic,Vitamins,55.46,155.42,64,142
18247,Losartan 50mg,Analgesics,116.12,198.92,68,91
18248,Boroline Cream,Vitamins,105.9,208.6,28,144
18249,Empagliflozin 10mg,Analgesics,72.12,122.72,55,82
18250,Levofloxacin 500mg,Analgesics,104.09,188.88,94,128
18251,Folic Acid 5mg,Analgesics,178.92,319.99,52,94
18252,Vitamin B12,Analgesics,175.06,328.67,17,102
18253,Levofloxacin 500mg,Vitamins,143.49,355.13,91,145
18254,Levofloxacin 500mg,Antibiotics,112.57,394.2,44,148
18255,Tramadol 50mg,Diabetes,204.31,337.58,16,27
18256,Folic Acid 5mg,Analgesics,74.27,138.08,49,122
18257,Dettol Antiseptic,Analgesics,22.98,40.79,100,129
18258,Amoxicillin 500mg,Antibiotics,136.19,304.5,30,106
18259,Rosuvastatin 5mg,Diabetes,140.45,205.96,42,68
18260,Empagliflozin 10mg,Antibiotics,120.65,281.57,48,72
18261,Vitamin C 500mg,Antibiotics,100.0,331.0,48,108
18262,Biotin 10mg,Antibiotics,55.54,140.83,46,66
18263,Atorvastatin 10mg,Analgesics,164.57,288.57,76,78
18264,Pioglitazone 15mg,Cardiac,23.47,44.29,64,84
18265,Ibuprofen 400mg,Vitamins,188.15,382.8,71,45
18266,Folic Acid 5mg,Diabetes,93.72,146.26,42,115
18267,Ketorolac 10mg,Vitamins,166.38,350.91,81,94
18268,Metoprolol 25mg,Vitamins,213.76,380.44,52,132
18269,Cefixime 200mg,Analgesics,151.72,246.71,73,52
18270,Cefixime 200mg,Vitamins,137.78,243.05,89,139
18271,Celecoxib 100mg,Analgesics,32.87,58.01,91,25
18272,Paracetamol 650mg,Antibiotics,180.72,419.06,92,59
18273,Glimepiride 1mg,Vitamins,176.86,347.33,78,128
18274,Naproxen 500mg,Diabetes,126.94,194.56,95,108
18275,Silver Sulfadiazine,Diabetes,140.41,232.3,50,43
18276,Biotin 10mg,Vitamins,261.9,504.53,39,71
18277,Vildagliptin 50mg,Analgesics,75.37,140.69,78,83
18278,Doxycycline 100mg,Antibiotics,77.76,170.29,19,122
18279,Naproxen 500mg,Analgesics,41.95,64.17,70,113
18280,Biotin 10mg,Diabetes,187.4,270.81,40,87
18281,Insulin Glargine,Antiseptics,118.7,152.07,100,44
18282,Atorvastatin 10mg,Analgesics,42.03,69.33,67,50
18283,Ketorolac 10mg,Analgesics,23.87,35.25,61,123
