StockID,Store_ID,ProductID,BatchNumber,ExpiryDate,QuantityOnHand,SupplierID,DaysToExpiry,ExpiryStatus
15955,HYD002,112,BATCH_15955,04/10/2028,29,123,706,Valid
15956,HYD001,78,BATCH_15956,12/20/2026,40,45,229,Valid
15957,HYD002,156,BATCH_15957,02/20/2027,84,52,291,Valid
15958,HYD001,145,BATCH_15958,05/01/2027,180,82,361,Valid
15959,HYD001,99,BATCH_15959,02/11/2026,74,26,-83,Expired
15960,HYD005,170,BATCH_15960,05/08/2026,200,86,3,Expiring Soon
15961,HYD003,3,BATCH_15961,07/15/2027,132,84,436,Valid
15962,HYD002,133,BATCH_15962,04/28/2028,170,170,724,Valid
15963,HYD005,70,BATCH_15963,02/12/2028,4,200,648,Valid
15964,HYD004,195,BATCH_15964,06/22/2027,177,28,413,Valid
15965,HYD005,152,BATCH_15965,06/06/2026,161,158,32,Valid
15966,HYD004,152,BATCH_15966,02/13/2026,84,190,-81,Expired
15967,HYD005,179,BATCH_15967,03/17/2028,57,26,682,Valid
15968,HYD001,143,BATCH_15968,03/25/2028,5,170,690,Valid
15969,HYD005,118,BATCH_15969,03/28/2026,189,20,-38,Expired
15970,HYD003,115,BATCH_15970,02/26/2026,177,150,-68,Expired
15971,HYD001,109,BATCH_15971,03/02/2028,17,109,667,Valid
15972,HYD003,111,BATCH_15972,05/11/2026,12,173,6,Expiring Soon
15973,HYD005,135,BATCH_15973,06/08/2026,110,127,34,Valid
15974,HYD005,137,BATCH_15974,02/20/2028,30,188,656,Valid
15975,HYD004,141,BATCH_15975,01/19/2028,5,52,624,Valid
15976,HYD005,95,BATCH_15976,07/16/2027,167,133,437,Valid
15977,HYD003,120,BATCH_15977,09/11/2027,15,17,494,Valid
15978,HYD003,74,BATCH_15978,10/31/2026,170,95,179,Valid
15979,HYD001,103,BATCH_15979,03/02/2026,200,150,-64,Expired
15980,HYD005,88,BATCH_15980,05/21/2026,27,140,16,Expiring Soon
15981,HYD005,165,BATCH_15981,05/25/2026,20,98,20,Expiring Soon
15982,HYD004,137,BATCH_15982,05/17/2026,51,70,12,Expiring Soon
15983,HYD005,15,BATCH_15983,01/20/2028,29,179,625,Valid
15984,HYD003,158,BATCH_15984,01/17/2027,105,116,257,Valid
15985,HYD003,118,BATCH_15985,03/24/2026,178,98,-42,Expired
15986,HYD005,82,BATCH_15986,12/13/2026,6,36,222,Valid
15987,HYD002,25,BATCH_15987,02/08/2028,194,188,644,Valid
15988,HYD003,48,BATCH_15988,12/31/2027,143,51,605,Valid
15989,HYD005,168,BATCH_15989,11/18/2026,150,159,197,Valid
15990,HYD003,119,BATCH_15990,01/24/2027,56,163,264,Valid
15991,HYD005,91,BATCH_15991,10/26/2026,5,12,174,Valid
15992,HYD001,109,BATCH_15992,05/24/2026,88,17,19,Expiring Soon
15993,HYD002,44,BATCH_15993,02/15/2026,161,16,-79,Expired
15994,HYD002,57,BATCH_15994,05/23/2026,194,114,18,Expiring Soon
15995,HYD005,158,BATCH_15995,04/25/2027,11,52,355,Valid
15996,HYD005,30,BATCH_15996,09/15/2027,187,120,498,Valid
15997,HYD004,14,BATCH_15997,12/07/2027,0,147,581,Valid
15998,HYD004,179,BATCH_15998,03/03/2028,188,109,668,Valid
15999,HYD002,145,BATCH_15999,03/01/2028,38,90,666,Valid
16000,HYD005,183,BATCH_16000,08/07/2026,51,114,94,Valid
16001,HYD004,44,BATCH_16001,01/02/2027,1,186,242,Valid
16002,HYD005,141,BATCH_16002,04/14/2026,51,47,-21,Expired
16003,HYD004,34,BATCH_16003,02/29/2028,34,11,665,Valid
16004,HYD004,102,BATCH_16004,03/26/2027,94,71,325,Valid
16005,HYD005,166,BATCH_16005,08/20/2027,93,148,472,Valid
16006,HYD004,55,BATCH_16006,12/12/2027,61,117,586,Valid
16007,HYD003,171,BATCH_16007,06/05/2026,120,199,31,Valid
16008,HYD003,96,BATCH_16008,05/01/2026,129,197,-4,Expired
16009,HYD005,53,BATCH_16009,10/13/2027,183,103,526,Valid
16010,HYD005,36,BATCH_16010,07/31/2026,132,32,87,Valid
16011,HYD004,14,BATCH_16011,01/14/2027,148,177,254,Valid
16012,HYD004,125,BATCH_16012,02/06/2026,149,77,-88,Expired
16013,HYD002,115,BATCH_16013,04/27/2027,149,18,357,Valid
16014,HYD004,55,BATCH_16014,07/27/2027,177,158,448,Valid
16015,HYD005,200,BATCH_16015,05/11/2026,9,69,6,Expiring Soon
16016,HYD004,38,BATCH_16016,07/11/2027,42,178,432,Valid
16017,HYD005,138,BATCH_16017,11/10/2026,54,149,189,Valid
16018,HYD004,145,BATCH_16018,02/06/2026,0,197,-88,Expired
16019,HYD005,113,BATCH_16019,03/09/2027,9,18,308,Valid
16020,HYD003,171,BATCH_16020,03/29/2026,190,77,-37,Expired
16021,HYD002,69,BATCH_16021,11/19/2026,63,23,198,Valid
16022,HYD001,33,BATCH_16022,04/26/2028,36,25,722,Valid
16023,HYD001,55,BATCH_16023,08/01/2026,120,168,88,Valid
16024,HYD003,10,BATCH_16024,09/11/2027,150,48,494,Valid
16025,HYD003,199,BATCH_16025,03/18/2028,37,128,683,Valid
16026,HYD001,151,BATCH_16026,06/21/2026,55,28,47,Valid
16027,HYD005,32,BATCH_16027,01/25/2028,60,199,630,Valid
16028,HYD003,49,BATCH_16028,11/08/2026,116,27,187,Valid
16029,HYD003,139,BATCH_16029,11/18/2027,10,85,562,Valid
16030,HYD003,89,BATCH_16030,03/13/2027,140,34,312,Valid
16031,HYD004,164,BATCH_16031,09/21/2027,175,154,504,Valid
16032,HYD005,182,BATCH_16032,12/08/2026,132,95,217,Valid
16033,HYD005,25,BATCH_16033,04/08/2026,71,130,-27,Expired
16034,HYD005,175,BATCH_16034,07/06/2027,106,168,427,Valid
16035,HYD004,67,BATCH_16035,07/12/2027,43,49,433,Valid
16036,HYD002,138,BATCH_16036,11/28/2026,65,43,207,Valid
16037,HYD003,3,BATCH_16037,10/12/2027,104,72,525,Valid
16038,HYD004,24,BATCH_16038,03/22/2027,74,36,321,Valid
16039,HYD004,93,BATCH_16039,04/29/2027,13,105,359,Valid
16040,HYD004,22,BATCH_16040,02/08/2026,69,89,-86,Expired
16041,HYD001,22,BATCH_16041,06/23/2027,110,172,414,Valid
16042,HYD001,26,BATCH_16042,03/22/2027,163,70,321,Valid
16043,HYD001,142,BATCH_16043,07/02/2026,25,177,58,Valid
16044,HYD004,14,BATCH_16044,12/26/2026,101,46,235,Valid
16045,HYD001,6,BATCH_16045,07/13/2027,156,167,434,Valid
16046,HYD002,105,BATCH_16046,02/11/2028,23,97,647,Valid
16047,HYD005,70,BATCH_16047,02/27/2028,46,188,663,Valid
16048,HYD001,41,BATCH_16048,03/26/2028,97,50,691,Valid
16049,HYD001,80,BATCH_16049,02/05/2027,8,152,276,Valid
16050,HYD002,72,BATCH_16050,03/05/2028,54,47,670,Valid
16051,HYD005,92,BATCH_16051,12/19/2026,1,171,228,Valid
16052,HYD003,112,BATCH_16052,09/02/2027,179,100,485,Valid
16053,HYD003,38,BATCH_16053,04/06/2026,190,32,-29,Expired
16054,HYD004,45,BATCH_16054,02/04/2027,194,118,275,Valid
16055,HYD002,126,BATCH_16055,05/21/2027,17,135,381,Valid
16056,HYD005,146,BATCH_16056,06/04/2026,9,112,30,Expiring Soon
16057,HYD001,80,BATCH_16057,03/20/2027,99,37,319,Valid
16058,HYD001,54,BATCH_16058,11/07/2026,72,74,186,Valid
16059,HYD003,122,BATCH_16059,09/13/2026,147,160,131,Valid
16060,HYD001,171,BATCH_16060,02/10/2026,174,123,-84,Expired
16061,HYD002,73,BATCH_16061,09/19/2026,160,19,137,Valid
16062,HYD003,38,BATCH_16062,06/04/2026,25,72,30,Expiring Soon
16063,HYD001,119,BATCH_16063,06/05/2027,59,112,396,Valid
16064,HYD004,80,BATCH_16064,02/27/2027,151,3,298,Valid
16065,HYD004,15,BATCH_16065,05/12/2026,132,57,7,Expiring Soon
16066,HYD005,75,BATCH_16066,12/12/2027,118,30,586,Valid
16067,HYD002,187,BATCH_16067,01/20/2028,36,77,625,Valid
16068,HYD004,15,BATCH_16068,07/31/2026,170,77,87,Valid
16069,HYD005,35,BATCH_16069,01/22/2028,32,81,627,Valid
16070,HYD004,195,BATCH_16070,01/31/2027,107,186,271,Valid
16071,HYD003,13,BATCH_16071,02/27/2027,71,129,298,Valid
16072,HYD005,93,BATCH_16072,11/11/2026,67,31,190,Valid
16073,HYD003,57,BATCH_16073,04/10/2026,180,183,-25,Expired
16074,HYD003,110,BATCH_16074,08/21/2026,104,102,108,Valid
16075,HYD002,155,BATCH_16075,06/30/2027,20,129,421,Valid
16076,HYD001,24,BATCH_16076,08/23/2026,187,12,110,Valid
16077,HYD004,54,BATCH_16077,11/24/2026,90,127,203,Valid
16078,HYD003,163,BATCH_16078,10/27/2027,158,70,540,Valid
16079,HYD005,120,BATCH_16079,02/19/2028,103,118,655,Valid
16080,HYD003,108,BATCH_16080,04/18/2028,96,169,714,Valid
16081,HYD004,127,BATCH_16081,05/28/2027,101,113,388,Valid
16082,HYD003,148,BATCH_16082,06/16/2027,56,78,407,Valid
16083,HYD005,27,BATCH_16083,02/01/2027,149,196,272,Valid
16084,HYD003,4,BATCH_16084,05/02/2028,42,78,728,Valid
16085,HYD002,42,BATCH_16085,11/06/2027,108,180,550,Valid
16086,HYD003,191,BATCH_16086,01/22/2027,51,180,262,Valid
16087,HYD002,174,BATCH_16087,02/12/2026,184,74,-82,Expired
16088,HYD002,31,BATCH_16088,09/15/2026,102,25,133,Valid
16089,HYD001,5,BATCH_16089,02/27/2027,146,132,298,Valid
16090,HYD002,81,BATCH_16090,04/28/2028,13,86,724,Valid
16091,HYD005,26,BATCH_16091,03/25/2028,108,94,690,Valid
16092,HYD001,196,BATCH_16092,03/16/2026,102,149,-50,Expired
16093,HYD001,83,BATCH_16093,07/30/2026,137,59,86,Valid
16094,HYD004,106,BATCH_16094,11/20/2027,52,159,564,Valid
16095,HYD004,148,BATCH_16095,02/23/2028,9,83,659,Valid
16096,HYD004,138,BATCH_16096,09/25/2027,195,66,508,Valid
16097,HYD001,5,BATCH_16097,11/25/2027,127,92,569,Valid
16098,HYD001,152,BATCH_16098,05/15/2027,15,169,375,Valid
16099,HYD002,83,BATCH_16099,05/10/2026,95,29,5,Expiring Soon
16100,HYD002,111,BATCH_16100,08/13/2026,9,33,100,Valid
16101,HYD005,77,BATCH_16101,02/22/2026,186,39,-72,Expired
16102,HYD001,171,BATCH_16102,08/11/2026,149,83,98,Valid
16103,HYD001,49,BATCH_16103,05/07/2027,37,194,367,Valid
16104,HYD001,93,BATCH_16104,05/24/2027,146,92,384,Valid
16105,HYD005,158,BATCH_16105,05/06/2026,146,199,1,Expiring Soon
16106,HYD002,69,BATCH_16106,03/06/2028,155,178,671,Valid
16107,HYD004,29,BATCH_16107,03/06/2028,100,87,671,Valid
16108,HYD003,56,BATCH_16108,08/03/2026,11,31,90,Valid
16109,HYD005,23,BATCH_16109,07/24/2027,165,121,445,Valid
16110,HYD001,53,BATCH_16110,05/28/2026,140,12,23,Expiring Soon
16111,HYD002,39,BATCH_16111,10/05/2027,51,138,518,Valid
16112,HYD002,102,BATCH_16112,02/28/2026,73,69,-66,Expired
16113,HYD005,32,BATCH_16113,11/11/2027,148,40,555,Valid
16114,HYD001,168,BATCH_16114,03/06/2027,86,19,305,Valid
16115,HYD003,140,BATCH_16115,11/14/2026,16,26,193,Valid
16116,HYD003,105,BATCH_16116,02/20/2027,45,98,291,Valid
16117,HYD001,31,BATCH_16117,02/04/2028,60,123,640,Valid
16118,HYD001,45,BATCH_16118,10/05/2026,95,54,153,Valid
16119,HYD005,196,BATCH_16119,07/24/2026,89,11,80,Valid
16120,HYD002,93,BATCH_16120,06/15/2026,160,150,41,Valid
16121,HYD005,102,BATCH_16121,09/21/2027,57,23,504,Valid
16122,HYD002,171,BATCH_16122,11/01/2027,38,31,545,Valid
16123,HYD002,200,BATCH_16123,10/14/2026,184,48,162,Valid
16124,HYD003,51,BATCH_16124,06/29/2026,181,171,55,Valid
16125,HYD004,98,BATCH_16125,03/27/2028,32,155,692,Valid
16126,HYD001,52,BATCH_16126,04/01/2028,45,21,697,Valid
16127,HYD003,59,BATCH_16127,09/18/2027,66,4,501,Valid
16128,HYD004,1,BATCH_16128,09/13/2026,74,108,131,Valid
16129,HYD001,179,BATCH_16129,10/21/2027,2,88,534,Valid
16130,HYD005,71,BATCH_16130,04/18/2026,65,116,-17,Expired
16131,HYD003,57,BATCH_16131,02/01/2027,108,16,272,Valid
16132,HYD001,123,BATCH_16132,09/22/2027,132,28,505,Valid
16133,HYD002,176,BATCH_16133,08/05/2026,94,61,92,Valid
16134,HYD002,178,BATCH_16134,10/23/2027,109,160,536,Valid
16135,HYD003,17,BATCH_16135,05/29/2026,89,29,24,Expiring Soon
16136,HYD005,8,BATCH_16136,01/16/2027,114,170,256,Valid
16137,HYD003,99,BATCH_16137,03/04/2027,137,37,303,Valid
16138,HYD003,84,BATCH_16138,06/20/2026,130,189,46,Valid
16139,HYD002,130,BATCH_16139,08/10/2027,142,191,462,Valid
16140,HYD004,23,BATCH_16140,09/28/2027,50,175,511,Valid
16141,HYD003,197,BATCH_16141,03/05/2027,124,157,304,Valid
16142,HYD001,87,BATCH_16142,09/02/2026,122,53,120,Valid
16143,HYD001,180,BATCH_16143,07/08/2027,123,33,429,Valid
16144,HYD005,65,BATCH_16144,03/27/2027,80,99,326,Valid
16145,HYD002,100,BATCH_16145,06/23/2026,103,114,49,Valid
16146,HYD002,26,BATCH_16146,07/14/2027,193,155,435,Valid
16147,HYD004,192,BATCH_16147,12/13/2026,176,133,222,Valid
16148,HYD004,64,BATCH_16148,04/13/2028,139,148,709,Valid
16149,HYD004,86,BATCH_16149,05/12/2026,125,6,7,Expiring Soon
16150,HYD001,172,BATCH_16150,10/02/2026,46,22,150,Valid
16151,HYD003,51,BATCH_16151,09/25/2026,155,191,143,Valid
16152,HYD002,159,BATCH_16152,05/13/2026,145,67,8,Expiring Soon
16153,HYD002,114,BATCH_16153,10/25/2026,131,191,173,Valid
16154,HYD002,137,BATCH_16154,07/18/2027,30,197,439,Valid
16155,HYD003,107,BATCH_16155,09/09/2027,190,160,492,Valid
16156,HYD004,4,BATCH_16156,12/17/2027,13,45,591,Valid
16157,HYD005,169,BATCH_16157,10/14/2027,72,79,527,Valid
16158,HYD004,119,BATCH_16158,11/03/2027,98,72,547,Valid
16159,HYD005,21,BATCH_16159,02/01/2028,61,87,637,Valid
16160,HYD004,134,BATCH_16160,02/07/2027,158,151,278,Valid
16161,HYD002,69,BATCH_16161,01/23/2028,33,60,628,Valid
16162,HYD003,199,BATCH_16162,10/02/2027,103,140,515,Valid
16163,HYD005,80,BATCH_16163,02/07/2026,193,152,-87,Expired
16164,HYD002,152,BATCH_16164,05/04/2026,170,160,-1,Expired
16165,HYD004,7,BATCH_16165,02/26/2028,179,38,662,Valid
16166,HYD004,51,BATCH_16166,09/01/2026,58,159,119,Valid
16167,HYD001,154,BATCH_16167,08/25/2027,149,76,477,Valid
16168,HYD004,179,BATCH_16168,07/08/2026,175,169,64,Valid
16169,HYD004,72,BATCH_16169,01/11/2028,65,93,616,Valid
16170,HYD004,184,BATCH_16170,05/01/2028,49,170,727,Valid
16171,HYD001,167,BATCH_16171,12/07/2027,129,99,581,Valid
16172,HYD003,150,BATCH_16172,08/06/2027,121,153,458,Valid
16173,HYD005,80,BATCH_16173,07/18/2026,29,162,74,Valid
16174,HYD002,156,BATCH_16174,01/05/2027,75,83,245,Valid
16175,HYD003,134,BATCH_16175,12/08/2027,117,127,582,Valid
16176,HYD001,145,BATCH_16176,01/02/2028,154,21,607,Valid
16177,HYD001,160,BATCH_16177,06/07/2026,28,186,33,Valid
16178,HYD002,103,BATCH_16178,12/28/2027,79,174,602,Valid
16179,HYD004,121,BATCH_16179,10/15/2027,148,25,528,Valid
16180,HYD001,139,BATCH_16180,04/18/2028,72,80,714,Valid
16181,HYD001,188,BATCH_16181,10/07/2027,65,115,520,Valid
16182,HYD001,143,BATCH_16182,01/18/2027,50,23,258,Valid
16183,HYD005,97,BATCH_16183,07/13/2026,120,167,69,Valid
16184,HYD002,91,BATCH_16184,04/30/2028,139,35,726,Valid
16185,HYD005,67,BATCH_16185,09/11/2027,187,44,494,Valid
16186,HYD004,31,BATCH_16186,03/28/2028,7,68,693,Valid
16187,HYD003,84,BATCH_16187,05/21/2027,44,139,381,Valid
16188,HYD005,145,BATCH_16188,10/29/2027,29,42,542,Valid
16189,HYD001,163,BATCH_16189,07/13/2027,78,193,434,Valid
16190,HYD003,114,BATCH_16190,03/07/2028,108,193,672,Valid
16191,HYD002,101,BATCH_16191,07/07/2026,31,129,63,Valid
16192,HYD002,199,BATCH_16192,11/16/2027,6,78,560,Valid
16193,HYD004,11,BATCH_16193,01/29/2027,49,117,269,Valid
16194,HYD001,168,BATCH_16194,02/04/2028,92,6,640,Valid
16195,HYD004,131,BATCH_16195,02/21/2028,28,188,657,Valid
16196,HYD002,2,BATCH_16196,09/07/2026,94,132,125,Valid
16197,HYD001,200,BATCH_16197,04/09/2028,197,158,705,Valid
16198,HYD004,159,BATCH_16198,05/31/2026,21,160,26,Expiring Soon
16199,HYD004,163,BATCH_16199,07/18/2027,179,68,439,Valid
16200,HYD003,39,BATCH_16200,05/10/2027,8,94,370,Valid
16201,HYD003,130,BATCH_16201,06/22/2026,44,60,48,Valid
16202,HYD003,153,BATCH_16202,10/31/2027,145,171,544,Valid
16203,HYD005,132,BATCH_16203,10/21/2027,80,199,534,Valid
16204,HYD003,41,BATCH_16204,04/05/2026,153,40,-30,Expired
16205,HYD005,113,BATCH_16205,12/07/2027,8,47,581,Valid
16206,HYD003,162,BATCH_16206,08/02/2026,90,144,89,Valid
16207,HYD003,81,BATCH_16207,02/06/2026,34,41,-88,Expired
16208,HYD001,83,BATCH_16208,02/16/2028,186,129,652,Valid
16209,HYD004,46,BATCH_16209,11/16/2026,47,154,195,Valid
16210,HYD005,169,BATCH_16210,11/16/2026,114,62,195,Valid
16211,HYD002,167,BATCH_16211,05/18/2026,173,176,13,Expiring Soon
16212,HYD002,117,BATCH_16212,01/09/2027,161,110,249,Valid
16213,HYD002,38,BATCH_16213,07/25/2027,13,1,446,Valid
16214,HYD001,113,BATCH_16214,03/25/2026,155,189,-41,Expired
16215,HYD003,92,BATCH_16215,01/01/2028,110,49,606,Valid
16216,HYD002,153,BATCH_16216,03/06/2028,166,31,671,Valid
16217,HYD004,106,BATCH_16217,07/24/2027,18,90,445,Valid
16218,HYD004,163,BATCH_16218,06/02/2026,69,143,28,Expiring Soon
16219,HYD004,53,BATCH_16219,05/15/2026,72,126,10,Expiring Soon
16220,HYD001,61,BATCH_16220,02/20/2027,54,106,291,Valid
16221,HYD004,63,BATCH_16221,04/30/2028,109,171,726,Valid
16222,HYD001,33,BATCH_16222,02/05/2027,160,131,276,Valid
16223,HYD004,30,BATCH_16223,04/20/2028,85,129,716,Valid
16224,HYD003,6,BATCH_16224,12/03/2026,57,196,212,Valid
16225,HYD001,137,BATCH_16225,04/23/2028,84,140,719,Valid
16226,HYD003,47,BATCH_16226,12/22/2027,129,132,596,Valid
16227,HYD004,100,BATCH_16227,03/30/2027,114,41,329,Valid
16228,HYD004,70,BATCH_16228,09/27/2027,14,3,510,Valid
16229,HYD002,76,BATCH_16229,04/06/2027,0,196,336,Valid
16230,HYD003,144,BATCH_16230,07/19/2026,135,116,75,Valid
16231,HYD001,61,BATCH_16231,05/07/2027,22,123,367,Valid
16232,HYD001,151,BATCH_16232,09/29/2026,171,192,147,Valid
16233,HYD005,114,BATCH_16233,03/22/2026,86,4,-44,Expired
16234,HYD001,155,BATCH_16234,08/12/2026,12,110,99,Valid
16235,HYD003,170,BATCH_16235,01/11/2028,12,178,616,Valid
16236,HYD004,169,BATCH_16236,11/16/2027,163,45,560,Valid
16237,HYD003,59,BATCH_16237,11/21/2027,107,28,565,Valid
16238,HYD001,84,BATCH_16238,01/19/2028,160,86,624,Valid
16239,HYD002,67,BATCH_16239,06/20/2027,35,113,411,Valid
16240,HYD005,174,BATCH_16240,03/03/2027,13,30,302,Valid
16241,HYD003,142,BATCH_16241,10/31/2026,29,59,179,Valid
16242,HYD001,132,BATCH_16242,06/26/2026,152,90,52,Valid
16243,HYD002,29,BATCH_16243,01/28/2027,196,112,268,Valid
16244,HYD005,83,BATCH_16244,08/17/2027,90,33,469,Valid
16245,HYD002,194,BATCH_16245,07/27/2027,67,84,448,Valid
16246,HYD001,141,BATCH_16246,05/18/2026,7,176,13,Expiring Soon
16247,HYD004,20,BATCH_16247,03/06/2027,124,197,305,Valid
16248,HYD004,99,BATCH_16248,03/17/2027,3,169,316,Valid
16249,HYD005,16,BATCH_16249,05/27/2026,195,3,22,Expiring Soon
16250,HYD004,14,BATCH_16250,03/15/2028,183,16,680,Valid
16251,HYD004,75,BATCH_16251,09/29/2026,90,25,147,Valid
16252,HYD001,139,BATCH_16252,08/31/2027,45,142,483,Valid
16253,HYD003,6,BATCH_16253,06/22/2027,168,76,413,Valid
16254,HYD003,11,BATCH_16254,03/23/2028,158,6,688,Valid
16255,HYD003,52,BATCH_16255,08/25/2026,144,194,112,Valid
16256,HYD002,83,BATCH_16256,10/20/2027,25,117,533,Valid
16257,HYD002,190,BATCH_16257,08/15/2026,74,111,102,Valid
16258,HYD001,90,BATCH_16258,08/29/2027,40,40,481,Valid
16259,HYD003,167,BATCH_16259,06/05/2026,17,64,31,Valid
16260,HYD003,21,BATCH_16260,04/17/2026,141,27,-18,Expired
16261,HYD002,107,BATCH_16261,12/26/2027,98,95,600,Valid
16262,HYD005,179,BATCH_16262,12/21/2027,83,163,595,Valid
16263,HYD002,121,BATCH_16263,08/08/2027,137,53,460,Valid
16264,HYD005,105,BATCH_16264,12/30/2027,139,83,604,Valid
16265,HYD004,7,BATCH_16265,10/01/2026,156,69,149,Valid
16266,HYD003,194,BATCH_16266,04/06/2028,130,162,702,Valid
16267,HYD003,113,BATCH_16267,03/08/2028,155,56,673,Valid
16268,HYD001,159,BATCH_16268,05/28/2026,125,146,23,Expiring Soon
16269,HYD005,110,BATCH_16269,06/17/2027,144,27,408,Valid
16270,HYD002,162,BATCH_16270,03/17/2028,152,192,682,Valid
16271,HYD003,66,BATCH_16271,02/28/2028,157,56,664,Valid
16272,HYD001,119,BATCH_16272,05/18/2027,84,117,378,Valid
16273,HYD005,68,BATCH_16273,12/25/2026,152,167,234,Valid
16274,HYD001,189,BATCH_16274,10/28/2026,192,60,176,Valid
16275,HYD001,123,BATCH_16275,11/22/2027,29,80,566,Valid
16276,HYD004,85,BATCH_16276,12/31/2026,167,173,240,Valid
16277,HYD002,143,BATCH_16277,04/22/2027,3,20,352,Valid
16278,HYD001,130,BATCH_16278,01/30/2028,113,105,635,Valid
16279,HYD005,18,BATCH_16279,05/06/2026,130,19,1,Expiring Soon
16280,HYD005,183,BATCH_16280,03/09/2028,177,166,674,Valid
16281,HYD002,122,BATCH_16281,01/19/2027,14,29,259,Valid
16282,HYD001,12,BATCH_16282,11/22/2026,117,1,201,Valid
16283,HYD005,168,BATCH_16283,06/21/2027,70,179,412,Valid
16284,HYD003,66,BATCH_16284,09/21/2026,58,199,139,Valid
16285,HYD002,90,BATCH_16285,05/28/2026,120,35,23,Expiring Soon
16286,HYD001,178,BATCH_16286,08/05/2027,144,175,457,Valid
16287,HYD003,20,BATCH_16287,08/01/2026,1,146,88,Valid
16288,HYD003,93,BATCH_16288,10/17/2027,102,91,530,Valid
16289,HYD005,164,BATCH_16289,04/04/2027,18,105,334,Valid
16290,HYD003,92,BATCH_16290,12/02/2027,76,112,576,Valid
16291,HYD002,175,BATCH_16291,10/11/2027,0,2,524,Valid
16292,HYD005,132,BATCH_16292,02/05/2028,167,121,641,Valid
16293,HYD004,77,BATCH_16293,02/05/2028,78,62,641,Valid
16294,HYD004,114,BATCH_16294,03/29/2026,40,46,-37,Expired
16295,HYD005,95,BATCH_16295,02/09/2028,109,149,645,Valid
16296,HYD002,21,BATCH_16296,09/19/2026,144,60,137,Valid
16297,HYD003,74,BATCH_16297,09/10/2026,184,12,128,Valid
16298,HYD004,52,BATCH_16298,05/14/2026,118,107,9,Expiring Soon
16299,HYD001,152,BATCH_16299,11/29/2026,60,115,208,Valid
16300,HYD004,116,BATCH_16300,05/02/2027,22,25,362,Valid
16301,HYD001,44,BATCH_16301,06/23/2026,176,50,49,Valid
16302,HYD004,169,BATCH_16302,05/21/2026,148,57,16,Expiring Soon
16303,HYD002,85,BATCH_16303,11/07/2026,29,178,186,Valid
16304,HYD003,171,BATCH_16304,03/02/2026,160,76,-64,Expired
16305,HYD005,71,BATCH_16305,08/16/2026,170,6,103,Valid
16306,HYD004,68,BATCH_16306,10/24/2027,121,35,537,Valid
16307,HYD002,151,BATCH_16307,03/07/2027,197,160,306,Valid
16308,HYD005,138,BATCH_16308,05/15/2026,26,135,10,Expiring Soon
16309,HYD005,37,BATCH_16309,05/29/2027,193,192,389,Valid
16310,HYD001,113,BATCH_16310,10/17/2026,197,196,165,Valid
16311,HYD001,83,BATCH_16311,05/07/2026,81,138,2,Expiring Soon
16312,HYD004,198,BATCH_16312,03/31/2027,64,37,330,Valid
16313,HYD003,58,BATCH_16313,12/30/2027,119,105,604,Valid
16314,HYD005,184,BATCH_16314,07/26/2027,122,184,447,Valid
16315,HYD002,34,BATCH_16315,03/24/2026,69,151,-42,Expired
16316,HYD004,98,BATCH_16316,07/14/2027,124,2,435,Valid
16317,HYD002,141,BATCH_16317,06/27/2027,54,193,418,Valid
16318,HYD004,33,BATCH_16318,02/24/2028,140,8,660,Valid
16319,HYD003,117,BATCH_16319,05/20/2026,39,30,15,Expiring Soon
16320,HYD004,190,BATCH_16320,09/30/2027,46,155,513,Valid
16321,HYD004,173,BATCH_16321,10/04/2026,133,162,152,Valid
16322,HYD002,123,BATCH_16322,04/17/2026,67,44,-18,Expired
16323,HYD005,145,BATCH_16323,02/06/2027,167,68,277,Valid
16324,HYD002,102,BATCH_16324,02/23/2027,189,176,294,Valid
16325,HYD003,75,BATCH_16325,06/28/2026,0,162,54,Valid
16326,HYD004,130,BATCH_16326,06/14/2026,147,85,40,Valid
16327,HYD005,155,BATCH_16327,01/25/2028,37,19,630,Valid
16328,HYD005,20,BATCH_16328,08/12/2027,48,188,464,Valid
16329,HYD001,72,BATCH_16329,04/09/2027,32,25,339,Valid
16330,HYD004,155,BATCH_16330,11/21/2027,53,77,565,Valid
16331,HYD005,200,BATCH_16331,04/02/2026,106,65,-33,Expired
16332,HYD003,192,BATCH_16332,05/02/2026,72,80,-3,Expired
16333,HYD004,44,BATCH_16333,03/18/2027,6,199,317,Valid
16334,HYD003,176,BATCH_16334,07/13/2026,24,104,69,Valid
16335,HYD002,24,BATCH_16335,05/01/2026,185,169,-4,Expired
16336,HYD004,197,BATCH_16336,12/15/2026,24,125,224,Valid
16337,HYD001,14,BATCH_16337,01/28/2028,56,57,633,Valid
16338,HYD004,151,BATCH_16338,05/30/2026,65,113,25,Expiring Soon
16339,HYD003,33,BATCH_16339,08/29/2026,33,192,116,Valid
16340,HYD001,109,BATCH_16340,02/29/2028,5,96,665,Valid
16341,HYD005,7,BATCH_16341,12/30/2026,107,152,239,Valid
16342,HYD001,193,BATCH_16342,02/26/2026,185,144,-68,Expired
16343,HYD005,25,BATCH_16343,11/28/2027,13,129,572,Valid
16344,HYD005,129,BATCH_16344,02/11/2026,112,37,-83,Expired
16345,HYD003,39,BATCH_16345,11/06/2026,122,85,185,Valid
16346,HYD002,5,BATCH_16346,07/16/2027,118,38,437,Valid
16347,HYD002,98,BATCH_16347,04/17/2028,198,101,713,Valid
