SupplierID,Supplier_Name,QualityRating,LeadTimeDays
14761,Dr Reddy's Pharma Dist,3.76,7
14762,Wockhardt Distribution,2.36,17
14763,Sun Pharma Wholesale,4.99,4
14764,Dr Reddy's Wholesale,3.61,7
14765,Lupin Medical Supplies,3.77,6
14766,Dr Reddy's Pharma Dist,3.76,7
14767,Sun Pharma Pharma Dist,4.54,2
14768,Abbott India Medical Supplies,4.43,9
14769,Abbott India Medical Supplies,4.43,9
14770,Wockhardt Supply Chain,2.89,14
14771,Novartis India Distribution,4.49,5
14772,Piramal Pharma Dist,4.27,4
14773,Alkem Labs Supply Chain,2.32,17
14774,Sun Pharma Pharma Dist,4.54,2
14775,Sun Pharma Distribution,4.72,2
14776,Abbott India Medical Supplies,4.43,9
14777,Mankind Pharma Wholesale,3.38,12
14778,Apollo Pharma Medical Supplies,2.89,12
14779,Dr Reddy's Wholesale,3.61,7
14780,Cadila Health Supply Chain,3.33,8
14781,Dr Reddy's Pharma Dist,3.76,7
14782,Alkem Labs Supply Chain,2.32,17
14783,Alkem Labs Medical Supplies,2.5,17
14784,Piramal Pharma Dist,4.27,4
14785,Wockhardt Medical Supplies,2.54,14
14786,Torrent Pharma Distribution,4.78,3
14787,Sun Pharma Pharma Dist,4.54,2
14788,Aurobindo Distribution,3.35,6
14789,MedPlus Supply Medical Supplies,3.22,4
14790,Cadila Health Pharma Dist,3.37,11
14791,MedPlus Supply Distribution,3.29,11
14792,Aurobindo Distribution,3.35,6
14793,Sun Pharma Distribution,4.72,2
14794,Apollo Pharma Pharma Dist,3.0,16
14795,Cipla Supply Chain,4.36,1
14796,Aurobindo Supply Chain,3.61,5
14797,Dr Reddy's Distribution,4.27,6
14798,Torrent Pharma Supply Chain,4.53,5
14799,Dr Reddy's Wholesale,3.61,7
14800,Abbott India Distribution,4.28,2
14801,Piramal Medical Supplies,3.9,7
14802,Alkem Labs Distribution,2.52,19
14803,Piramal Distribution,4.26,6
14804,Cipla Medical Supplies,4.07,2
14805,Mankind Pharma Wholesale,3.38,12
14806,Biocon Distribution,4.6,3
14807,Lupin Pharma Dist,4.31,3
14808,Abbott India Distribution,4.28,2
14809,Cipla Wholesale,4.05,5
14810,Lupin Supply Chain,4.1,3
14811,Glenmark Pharma Dist,3.25,11
14812,Dr Reddy's Pharma Dist,3.76,7
14813,Alkem Labs Medical Supplies,2.5,17
14814,Cipla Distribution,4.18,4
14815,Wockhardt Medical Supplies,2.54,14
14816,Aurobindo Distribution,3.35,6
14817,MedPlus Supply Distribution,3.29,11
14818,IPCA Labs Distribution,2.96,15
14819,Novartis India Medical Supplies,4.61,1
14820,Mankind Pharma Medical Supplies,3.59,6
14821,Dr Reddy's Distribution,4.27,6
14822,Zydus Wholesale,4.23,9
14823,Dr Reddy's Wholesale,3.61,7
14824,Torrent Pharma Wholesale,4.49,3
14825,IPCA Labs Wholesale,2.59,10
14826,Alkem Labs Medical Supplies,2.5,17
14827,Sun Pharma Medical Supplies,4.48,4
14828,IPCA Labs Supply Chain,2.5,13
14829,Cadila Health Wholesale,3.4,7
14830,Abbott India Pharma Dist,4.57,5
14831,Glenmark Supply Chain,3.32,15
14832,Torrent Pharma Distribution,4.78,3
14833,Cipla Distribution,4.18,4
14834,Lupin Distribution,3.95,9
14835,Glenmark Medical Supplies,3.59,12
14836,Novartis India Medical Supplies,4.61,1
14837,Dr Reddy's Supply Chain,3.92,4
14838,IPCA Labs Medical Supplies,3.03,13
14839,Sun Pharma Pharma Dist,4.54,2
14840,Biocon Pharma Dist,4.55,9
14841,Biocon Wholesale,4.15,3
14842,Biocon Supply Chain,4.75,2
14843,Cipla Distribution,4.18,4
14844,Lupin Wholesale,4.15,2
14845,Lupin Pharma Dist,4.31,3
14846,Piramal Medical Supplies,3.9,7
14847,Abbott India Supply Chain,4.48,4
14848,Zydus Pharma Dist,3.8,7
14849,IPCA Labs Pharma Dist,2.96,14
14850,Sun Pharma Pharma Dist,4.54,2
14851,IPCA Labs Supply Chain,2.5,13
14852,MedPlus Supply Pharma Dist,2.55,9
14853,Cadila Health Pharma Dist,3.37,11
14854,Piramal Distribution,4.26,6
14855,Zydus Wholesale,4.23,9
14856,Pfizer India Medical Supplies,4.59,1
14857,Abbott India Wholesale,4.5,6
14858,Piramal Medical Supplies,3.9,7
14859,Biocon Pharma Dist,4.55,9
14860,Zydus Supply Chain,4.37,7
14861,Biocon Wholesale,4.15,3
14862,Aurobindo Wholesale,4.17,7
14863,Piramal Pharma Dist,4.27,4
14864,Piramal Supply Chain,4.03,6
14865,IPCA Labs Distribution,2.96,15
14866,Piramal Distribution,4.26,6
14867,MedPlus Supply Supply Chain,3.19,11
14868,Sun Pharma Wholesale,4.99,4
14869,Sun Pharma Supply Chain,4.76,6
14870,Novartis India Wholesale,4.38,4
14871,Zydus Wholesale,4.23,9
14872,Cadila Health Supply Chain,3.33,8
14873,Cadila Health Pharma Dist,3.37,11
14874,Piramal Distribution,4.26,6
14875,Wockhardt Pharma Dist,2.84,16
14876,IPCA Labs Wholesale,2.59,10
14877,Biocon Supply Chain,4.75,2
14878,Sun Pharma Distribution,4.72,2
14879,Lupin Supply Chain,4.1,3
14880,Lupin Distribution,3.95,9
14881,Cipla Wholesale,4.05,5
14882,Aurobindo Pharma Dist,3.66,7
14883,IPCA Labs Pharma Dist,2.96,14
14884,Glenmark Wholesale,3.29,8
14885,Cipla Wholesale,4.05,5
14886,Dr Reddy's Supply Chain,3.92,4
14887,Zydus Distribution,3.95,9
14888,Dr Reddy's Medical Supplies,3.75,6
14889,Cadila Health Distribution,3.21,8
14890,IPCA Labs Medical Supplies,3.03,13
14891,Dr Reddy's Distribution,4.27,6
14892,Cipla Pharma Dist,3.87,3
14893,Aurobindo Medical Supplies,3.76,6
14894,Novartis India Distribution,4.49,5
14895,Cipla Distribution,4.18,4
14896,Aurobindo Pharma Dist,3.66,7
14897,Lupin Medical Supplies,3.77,6
14898,MedPlus Supply Wholesale,3.22,7
14899,Novartis India Wholesale,4.38,4
14900,IPCA Labs Supply Chain,2.5,13
14901,Apollo Pharma Wholesale,2.78,16
14902,Glenmark Supply Chain,3.32,15
14903,Lupin Wholesale,4.15,2
14904,IPCA Labs Distribution,2.96,15
14905,Apollo Pharma Distribution,2.68,13
14906,Wockhardt Supply Chain,2.89,14
14907,MedPlus Supply Medical Supplies,3.22,4
14908,Dr Reddy's Wholesale,3.61,7
14909,Novartis India Medical Supplies,4.61,1
14910,Wockhardt Distribution,2.36,17
14911,MedPlus Supply Supply Chain,3.19,11
14912,Zydus Wholesale,4.23,9
14913,Cipla Wholesale,4.05,5
14914,Glenmark Pharma Dist,3.25,11
14915,Lupin Medical Supplies,3.77,6
14916,Pfizer India Supply Chain,4.53,3
14917,Alkem Labs Medical Supplies,2.5,17
14918,Lupin Medical Supplies,3.77,6
14919,MedPlus Supply Distribution,3.29,11
14920,Torrent Pharma Supply Chain,4.53,5
14921,IPCA Labs Supply Chain,2.5,13
14922,Apollo Pharma Supply Chain,2.52,11
14923,Sun Pharma Distribution,4.72,2
14924,Lupin Supply Chain,4.1,3
14925,Cipla Wholesale,4.05,5
14926,Wockhardt Wholesale,2.81,19
14927,Zydus Medical Supplies,3.87,10
14928,Novartis India Distribution,4.49,5
14929,Cadila Health Distribution,3.21,8
14930,Apollo Pharma Supply Chain,2.52,11
14931,Zydus Medical Supplies,3.87,10
14932,Cipla Wholesale,4.05,5
14933,Torrent Pharma Medical Supplies,4.78,5
14934,Wockhardt Wholesale,2.81,19
14935,MedPlus Supply Pharma Dist,2.55,9
14936,Glenmark Medical Supplies,3.59,12
14937,Sun Pharma Distribution,4.72,2
14938,Sun Pharma Medical Supplies,4.48,4
14939,Biocon Pharma Dist,4.55,9
14940,Novartis India Wholesale,4.38,4
14941,MedPlus Supply Distribution,3.29,11
14942,Biocon Medical Supplies,4.42,3
14943,Piramal Pharma Dist,4.27,4
14944,IPCA Labs Pharma Dist,2.96,14
14945,Pfizer India Wholesale,4.92,2
14946,Mankind Pharma Wholesale,3.38,12
14947,Sun Pharma Wholesale,4.99,4
14948,Piramal Pharma Dist,4.27,4
14949,Abbott India Wholesale,4.5,6
14950,Cadila Health Pharma Dist,3.37,11
14951,Mankind Pharma Medical Supplies,3.59,6
14952,IPCA Labs Wholesale,2.59,10
14953,Novartis India Wholesale,4.38,4
14954,Cipla Supply Chain,4.36,1
14955,Dr Reddy's Pharma Dist,3.76,7
14956,Cadila Health Pharma Dist,3.37,11
14957,Zydus Pharma Dist,3.8,7
14958,Glenmark Supply Chain,3.32,15
14959,MedPlus Supply Distribution,3.29,11
14960,Dr Reddy's Wholesale,3.61,7
14961,Wockhardt Supply Chain,2.89,14
14962,IPCA Labs Supply Chain,2.5,13
14963,Novartis India Distribution,4.49,5
14964,Torrent Pharma Supply Chain,4.53,5
14965,MedPlus Supply Supply Chain,3.19,11
14966,Abbott India Supply Chain,4.48,4
14967,IPCA Labs Distribution,2.96,15
14968,Piramal Distribution,4.26,6
14969,Mankind Pharma Medical Supplies,3.59,6
14970,Cadila Health Supply Chain,3.33,8
14971,Abbott India Medical Supplies,4.43,9
14972,Sun Pharma Wholesale,4.99,4
14973,Novartis India Medical Supplies,4.61,1
14974,Piramal Wholesale,4.67,6
14975,Novartis India Distribution,4.49,5
14976,Pfizer India Pharma Dist,4.74,4
14977,IPCA Labs Wholesale,2.59,10
14978,Wockhardt Medical Supplies,2.54,14
14979,Lupin Distribution,3.95,9
14980,Lupin Wholesale,4.15,2
14981,Torrent Pharma Wholesale,4.49,3
14982,Aurobindo Distribution,3.35,6
14983,Lupin Pharma Dist,4.31,3
14984,Glenmark Pharma Dist,3.25,11
14985,Zydus Wholesale,4.23,9
14986,Lupin Distribution,3.95,9
14987,Biocon Medical Supplies,4.42,3
14988,Sun Pharma Supply Chain,4.76,6
14989,Glenmark Distribution,2.82,10
14990,Piramal Wholesale,4.67,6
14991,Torrent Pharma Pharma Dist,4.96,5
14992,Biocon Medical Supplies,4.42,3
14993,Sun Pharma Medical Supplies,4.48,4
14994,Mankind Pharma Supply Chain,3.47,9
14995,Novartis India Medical Supplies,4.61,1
14996,Dr Reddy's Pharma Dist,3.76,7
14997,Biocon Medical Supplies,4.42,3
14998,Lupin Distribution,3.95,9
14999,Abbott India Distribution,4.28,2
15000,Biocon Wholesale,4.15,3
15001,Apollo Pharma Supply Chain,2.52,11
15002,Piramal Medical Supplies,3.9,7
15003,Aurobindo Distribution,3.35,6
15004,Piramal Wholesale,4.67,6
15005,Glenmark Pharma Dist,3.25,11
15006,Alkem Labs Distribution,2.52,19
15007,Aurobindo Supply Chain,3.61,5
15008,Biocon Pharma Dist,4.55,9
15009,Piramal Distribution,4.26,6
15010,Glenmark Medical Supplies,3.59,12
15011,Biocon Medical Supplies,4.42,3
15012,Wockhardt Distribution,2.36,17
15013,Aurobindo Medical Supplies,3.76,6
15014,Glenmark Supply Chain,3.32,15
15015,Pfizer India Supply Chain,4.53,3
15016,IPCA Labs Distribution,2.96,15
15017,IPCA Labs Pharma Dist,2.96,14
15018,Abbott India Distribution,4.28,2
15019,Torrent Pharma Distribution,4.78,3
15020,Dr Reddy's Supply Chain,3.92,4
15021,IPCA Labs Distribution,2.96,15
15022,Alkem Labs Distribution,2.52,19
15023,Alkem Labs Supply Chain,2.32,17
15024,Piramal Wholesale,4.67,6
15025,MedPlus Supply Pharma Dist,2.55,9
15026,Mankind Pharma Distribution,3.68,10
15027,Dr Reddy's Wholesale,3.61,7
15028,Sun Pharma Supply Chain,4.76,6
15029,IPCA Labs Supply Chain,2.5,13
15030,Cadila Health Medical Supplies,3.8,5
15031,Apollo Pharma Pharma Dist,3.0,16
15032,Cipla Distribution,4.18,4
15033,Abbott India Medical Supplies,4.43,9
15034,MedPlus Supply Supply Chain,3.19,11
15035,Dr Reddy's Wholesale,3.61,7
15036,MedPlus Supply Supply Chain,3.19,11
15037,Cipla Pharma Dist,3.87,3
15038,Piramal Supply Chain,4.03,6
15039,Dr Reddy's Pharma Dist,3.76,7
15040,MedPlus Supply Medical Supplies,3.22,4
15041,Pfizer India Supply Chain,4.53,3
15042,Glenmark Pharma Dist,3.25,11
15043,Lupin Pharma Dist,4.31,3
15044,Glenmark Supply Chain,3.32,15
15045,Wockhardt Pharma Dist,2.84,16
15046,MedPlus Supply Pharma Dist,2.55,9
15047,Apollo Pharma Supply Chain,2.52,11
15048,Abbott India Distribution,4.28,2
15049,Cadila Health Distribution,3.21,8
15050,Piramal Supply Chain,4.03,6
15051,Abbott India Supply Chain,4.48,4
15052,Mankind Pharma Medical Supplies,3.59,6
15053,Pfizer India Supply Chain,4.53,3
15054,Glenmark Pharma Dist,3.25,11
15055,IPCA Labs Medical Supplies,3.03,13
15056,Apollo Pharma Pharma Dist,3.0,16
15057,Abbott India Pharma Dist,4.57,5
15058,Cadila Health Distribution,3.21,8
15059,Torrent Pharma Medical Supplies,4.78,5
15060,Wockhardt Distribution,2.36,17
15061,Apollo Pharma Wholesale,2.78,16
15062,Abbott India Distribution,4.28,2
15063,Cadila Health Wholesale,3.4,7
15064,Alkem Labs Pharma Dist,2.4,15
15065,MedPlus Supply Medical Supplies,3.22,4
15066,Aurobindo Distribution,3.35,6
15067,Piramal Medical Supplies,3.9,7
15068,Dr Reddy's Pharma Dist,3.76,7
15069,Abbott India Medical Supplies,4.43,9
15070,Apollo Pharma Distribution,2.68,13
15071,MedPlus Supply Wholesale,3.22,7
15072,Biocon Pharma Dist,4.55,9
15073,Alkem Labs Pharma Dist,2.4,15
15074,Abbott India Supply Chain,4.48,4
15075,Alkem Labs Pharma Dist,2.4,15
15076,Biocon Distribution,4.6,3
15077,Dr Reddy's Supply Chain,3.92,4
15078,Piramal Pharma Dist,4.27,4
15079,Glenmark Distribution,2.82,10
15080,Lupin Pharma Dist,4.31,3
15081,Torrent Pharma Supply Chain,4.53,5
15082,Torrent Pharma Pharma Dist,4.96,5
15083,Wockhardt Supply Chain,2.89,14
15084,Piramal Medical Supplies,3.9,7
15085,Aurobindo Supply Chain,3.61,5
15086,Lupin Distribution,3.95,9
15087,Piramal Supply Chain,4.03,6
15088,Glenmark Pharma Dist,3.25,11
15089,Pfizer India Pharma Dist,4.74,4
15090,Cipla Wholesale,4.05,5
15091,Torrent Pharma Distribution,4.78,3
15092,Torrent Pharma Pharma Dist,4.96,5
15093,Piramal Supply Chain,4.03,6
15094,MedPlus Supply Distribution,3.29,11
15095,Cipla Wholesale,4.05,5
15096,Alkem Labs Supply Chain,2.32,17
15097,Piramal Pharma Dist,4.27,4
15098,Aurobindo Distribution,3.35,6
15099,Piramal Distribution,4.26,6
15100,Glenmark Supply Chain,3.32,15
15101,Apollo Pharma Supply Chain,2.52,11
15102,Cadila Health Supply Chain,3.33,8
15103,Glenmark Supply Chain,3.32,15
15104,Aurobindo Wholesale,4.17,7
15105,Lupin Distribution,3.95,9
15106,Biocon Supply Chain,4.75,2
15107,Wockhardt Wholesale,2.81,19
15108,Novartis India Distribution,4.49,5
15109,Glenmark Distribution,2.82,10
15110,Mankind Pharma Pharma Dist,3.13,8
15111,Lupin Supply Chain,4.1,3
15112,Piramal Medical Supplies,3.9,7
15113,MedPlus Supply Pharma Dist,2.55,9
15114,IPCA Labs Supply Chain,2.5,13
15115,Wockhardt Pharma Dist,2.84,16
15116,Torrent Pharma Medical Supplies,4.78,5
15117,Glenmark Pharma Dist,3.25,11
15118,Novartis India Pharma Dist,4.64,4
15119,Piramal Pharma Dist,4.27,4
15120,Mankind Pharma Supply Chain,3.47,9
15121,Lupin Supply Chain,4.1,3
15122,Dr Reddy's Medical Supplies,3.75,6
15123,Alkem Labs Pharma Dist,2.4,15
15124,Apollo Pharma Supply Chain,2.52,11
15125,Piramal Supply Chain,4.03,6
15126,Wockhardt Medical Supplies,2.54,14
15127,MedPlus Supply Medical Supplies,3.22,4
15128,Novartis India Supply Chain,4.65,1
15129,Glenmark Supply Chain,3.32,15
15130,Glenmark Pharma Dist,3.25,11
15131,Pfizer India Distribution,4.96,1
15132,Novartis India Wholesale,4.38,4
15133,Lupin Distribution,3.95,9
15134,Torrent Pharma Pharma Dist,4.96,5
15135,Novartis India Pharma Dist,4.64,4
15136,Sun Pharma Distribution,4.72,2
15137,Zydus Distribution,3.95,9
15138,Alkem Labs Pharma Dist,2.4,15
15139,Apollo Pharma Distribution,2.68,13
15140,MedPlus Supply Distribution,3.29,11
15141,Apollo Pharma Pharma Dist,3.0,16
15142,Apollo Pharma Pharma Dist,3.0,16
15143,Wockhardt Supply Chain,2.89,14
15144,Mankind Pharma Pharma Dist,3.13,8
15145,Glenmark Medical Supplies,3.59,12
15146,Abbott India Supply Chain,4.48,4
15147,Piramal Wholesale,4.67,6
15148,Abbott India Medical Supplies,4.43,9
15149,Torrent Pharma Medical Supplies,4.78,5
15150,Abbott India Wholesale,4.5,6
15151,Zydus Medical Supplies,3.87,10
15152,Piramal Medical Supplies,3.9,7
15153,MedPlus Supply Wholesale,3.22,7
15154,Zydus Medical Supplies,3.87,10
15155,Piramal Pharma Dist,4.27,4
15156,Wockhardt Distribution,2.36,17
15157,Dr Reddy's Supply Chain,3.92,4
15158,Pfizer India Pharma Dist,4.74,4
15159,Apollo Pharma Supply Chain,2.52,11
15160,Glenmark Distribution,2.82,10
15161,Mankind Pharma Wholesale,3.38,12
15162,Dr Reddy's Pharma Dist,3.76,7
15163,Lupin Medical Supplies,3.77,6
15164,Piramal Wholesale,4.67,6
15165,Glenmark Distribution,2.82,10
15166,Aurobindo Pharma Dist,3.66,7
15167,Cadila Health Pharma Dist,3.37,11
15168,Aurobindo Wholesale,4.17,7
15169,Apollo Pharma Wholesale,2.78,16
15170,Torrent Pharma Pharma Dist,4.96,5
15171,Alkem Labs Medical Supplies,2.5,17
15172,Sun Pharma Supply Chain,4.76,6
15173,Pfizer India Wholesale,4.92,2
15174,Torrent Pharma Distribution,4.78,3
15175,Aurobindo Distribution,3.35,6
15176,Alkem Labs Supply Chain,2.32,17
15177,Torrent Pharma Distribution,4.78,3
15178,Wockhardt Wholesale,2.81,19
15179,Pfizer India Supply Chain,4.53,3
15180,Wockhardt Wholesale,2.81,19
15181,IPCA Labs Medical Supplies,3.03,13
15182,IPCA Labs Wholesale,2.59,10
15183,Biocon Distribution,4.6,3
15184,Mankind Pharma Pharma Dist,3.13,8
15185,MedPlus Supply Supply Chain,3.19,11
15186,Zydus Distribution,3.95,9
15187,Aurobindo Supply Chain,3.61,5
15188,Wockhardt Pharma Dist,2.84,16
15189,Wockhardt Supply Chain,2.89,14
15190,Alkem Labs Wholesale,2.57,18
15191,Torrent Pharma Supply Chain,4.53,5
15192,Cipla Distribution,4.18,4
15193,IPCA Labs Wholesale,2.59,10
15194,Cadila Health Distribution,3.21,8
15195,Mankind Pharma Wholesale,3.38,12
15196,MedPlus Supply Pharma Dist,2.55,9
15197,Torrent Pharma Pharma Dist,4.96,5
15198,Torrent Pharma Pharma Dist,4.96,5
15199,Cadila Health Distribution,3.21,8
15200,Biocon Distribution,4.6,3
15201,Alkem Labs Distribution,2.52,19
15202,Cadila Health Wholesale,3.4,7
15203,IPCA Labs Medical Supplies,3.03,13
15204,IPCA Labs Wholesale,2.59,10
15205,Zydus Pharma Dist,3.8,7
15206,Glenmark Wholesale,3.29,8
15207,Sun Pharma Supply Chain,4.76,6
15208,Dr Reddy's Medical Supplies,3.75,6
15209,MedPlus Supply Supply Chain,3.19,11
15210,IPCA Labs Distribution,2.96,15
15211,Lupin Medical Supplies,3.77,6
15212,Novartis India Pharma Dist,4.64,4
15213,Apollo Pharma Medical Supplies,2.89,12
15214,Apollo Pharma Wholesale,2.78,16
15215,Abbott India Distribution,4.28,2
15216,Apollo Pharma Distribution,2.68,13
15217,Abbott India Supply Chain,4.48,4
15218,Lupin Wholesale,4.15,2
15219,Cadila Health Pharma Dist,3.37,11
15220,Mankind Pharma Wholesale,3.38,12
15221,Wockhardt Wholesale,2.81,19
15222,MedPlus Supply Wholesale,3.22,7
15223,Pfizer India Supply Chain,4.53,3
15224,Aurobindo Wholesale,4.17,7
15225,MedPlus Supply Wholesale,3.22,7
15226,Lupin Supply Chain,4.1,3
15227,Lupin Wholesale,4.15,2
15228,Alkem Labs Pharma Dist,2.4,15
15229,Apollo Pharma Medical Supplies,2.89,12
15230,Apollo Pharma Supply Chain,2.52,11
15231,Alkem Labs Supply Chain,2.32,17
15232,Alkem Labs Supply Chain,2.32,17
15233,Biocon Wholesale,4.15,3
15234,Alkem Labs Distribution,2.52,19
15235,Apollo Pharma Medical Supplies,2.89,12
15236,Pfizer India Wholesale,4.92,2
15237,Lupin Supply Chain,4.1,3
15238,Zydus Supply Chain,4.37,7
15239,Torrent Pharma Wholesale,4.49,3
15240,Cadila Health Medical Supplies,3.8,5
15241,Lupin Supply Chain,4.1,3
15242,Wockhardt Distribution,2.36,17
15243,Dr Reddy's Wholesale,3.61,7
15244,Mankind Pharma Wholesale,3.38,12
15245,Glenmark Supply Chain,3.32,15
15246,Alkem Labs Medical Supplies,2.5,17
15247,Glenmark Supply Chain,3.32,15
15248,Biocon Distribution,4.6,3
15249,MedPlus Supply Wholesale,3.22,7
15250,Aurobindo Medical Supplies,3.76,6
15251,Novartis India Distribution,4.49,5
15252,MedPlus Supply Distribution,3.29,11
15253,MedPlus Supply Supply Chain,3.19,11
15254,Dr Reddy's Wholesale,3.61,7
15255,Torrent Pharma Supply Chain,4.53,5
15256,Wockhardt Pharma Dist,2.84,16
15257,Apollo Pharma Distribution,2.68,13
15258,IPCA Labs Pharma Dist,2.96,14
15259,Wockhardt Distribution,2.36,17
15260,Wockhardt Pharma Dist,2.84,16
15261,Zydus Wholesale,4.23,9
15262,Cadila Health Pharma Dist,3.37,11
15263,Alkem Labs Pharma Dist,2.4,15
15264,Glenmark Supply Chain,3.32,15
15265,IPCA Labs Medical Supplies,3.03,13
15266,Mankind Pharma Supply Chain,3.47,9
15267,Sun Pharma Wholesale,4.99,4
15268,Wockhardt Distribution,2.36,17
15269,IPCA Labs Supply Chain,2.5,13
15270,Alkem Labs Distribution,2.52,19
15271,Glenmark Wholesale,3.29,8
15272,Apollo Pharma Wholesale,2.78,16
15273,Dr Reddy's Distribution,4.27,6
15274,Apollo Pharma Distribution,2.68,13
15275,Dr Reddy's Distribution,4.27,6
15276,Glenmark Distribution,2.82,10
15277,MedPlus Supply Pharma Dist,2.55,9
15278,Mankind Pharma Distribution,3.68,10
15279,Pfizer India Wholesale,4.92,2
15280,Cipla Medical Supplies,4.07,2
15281,Torrent Pharma Distribution,4.78,3
15282,Pfizer India Distribution,4.96,1
15283,Cipla Pharma Dist,3.87,3
15284,Cipla Pharma Dist,3.87,3
15285,Glenmark Medical Supplies,3.59,12
15286,IPCA Labs Supply Chain,2.5,13
15287,Apollo Pharma Wholesale,2.78,16
15288,Lupin Distribution,3.95,9
15289,Dr Reddy's Pharma Dist,3.76,7
15290,Abbott India Supply Chain,4.48,4
15291,Piramal Distribution,4.26,6
15292,Pfizer India Distribution,4.96,1
15293,Mankind Pharma Supply Chain,3.47,9
15294,Novartis India Distribution,4.49,5
15295,Torrent Pharma Supply Chain,4.53,5
15296,Biocon Wholesale,4.15,3
15297,Sun Pharma Supply Chain,4.76,6
15298,Novartis India Supply Chain,4.65,1
15299,Torrent Pharma Distribution,4.78,3
15300,Pfizer India Supply Chain,4.53,3
15301,Wockhardt Pharma Dist,2.84,16
15302,Cadila Health Wholesale,3.4,7
15303,Novartis India Supply Chain,4.65,1
15304,Wockhardt Wholesale,2.81,19
15305,Torrent Pharma Medical Supplies,4.78,5
15306,Cipla Pharma Dist,3.87,3
15307,MedPlus Supply Pharma Dist,2.55,9
15308,Biocon Distribution,4.6,3
15309,Wockhardt Distribution,2.36,17
15310,Biocon Medical Supplies,4.42,3
15311,Cadila Health Supply Chain,3.33,8
15312,Alkem Labs Distribution,2.52,19
15313,Abbott India Medical Supplies,4.43,9
15314,Pfizer India Medical Supplies,4.59,1
15315,IPCA Labs Supply Chain,2.5,13
15316,Zydus Pharma Dist,3.8,7
15317,Glenmark Wholesale,3.29,8
15318,Alkem Labs Distribution,2.52,19
15319,IPCA Labs Supply Chain,2.5,13
15320,Apollo Pharma Medical Supplies,2.89,12
15321,MedPlus Supply Wholesale,3.22,7
15322,Pfizer India Supply Chain,4.53,3
15323,Aurobindo Distribution,3.35,6
15324,Sun Pharma Wholesale,4.99,4
15325,Piramal Medical Supplies,3.9,7
15326,Piramal Supply Chain,4.03,6
15327,Wockhardt Wholesale,2.81,19
15328,Aurobindo Distribution,3.35,6
15329,Sun Pharma Medical Supplies,4.48,4
15330,Aurobindo Medical Supplies,3.76,6
15331,Lupin Medical Supplies,3.77,6
15332,Mankind Pharma Wholesale,3.38,12
15333,MedPlus Supply Distribution,3.29,11
15334,Apollo Pharma Wholesale,2.78,16
15335,Aurobindo Wholesale,4.17,7
15336,Apollo Pharma Wholesale,2.78,16
15337,Wockhardt Pharma Dist,2.84,16
15338,Lupin Supply Chain,4.1,3
15339,Sun Pharma Medical Supplies,4.48,4
15340,Abbott India Wholesale,4.5,6
15341,Lupin Pharma Dist,4.31,3
15342,Aurobindo Medical Supplies,3.76,6
15343,Aurobindo Pharma Dist,3.66,7
15344,Alkem Labs Medical Supplies,2.5,17
15345,IPCA Labs Supply Chain,2.5,13
15346,Pfizer India Distribution,4.96,1
15347,Piramal Wholesale,4.67,6
15348,Zydus Medical Supplies,3.87,10
15349,Dr Reddy's Pharma Dist,3.76,7
15350,Lupin Distribution,3.95,9
15351,Abbott India Distribution,4.28,2
15352,Wockhardt Wholesale,2.81,19
15353,Dr Reddy's Pharma Dist,3.76,7
15354,Lupin Medical Supplies,3.77,6
15355,Cadila Health Distribution,3.21,8
15356,Novartis India Wholesale,4.38,4
15357,Alkem Labs Supply Chain,2.32,17
15358,Lupin Wholesale,4.15,2
15359,Zydus Medical Supplies,3.87,10
15360,MedPlus Supply Supply Chain,3.19,11
15361,Aurobindo Wholesale,4.17,7
15362,Cipla Distribution,4.18,4
15363,Dr Reddy's Wholesale,3.61,7
15364,Sun Pharma Wholesale,4.99,4
15365,Abbott India Distribution,4.28,2
15366,Aurobindo Medical Supplies,3.76,6
15367,Novartis India Medical Supplies,4.61,1
15368,Apollo Pharma Wholesale,2.78,16
15369,Torrent Pharma Supply Chain,4.53,5
15370,Cipla Supply Chain,4.36,1
15371,Sun Pharma Pharma Dist,4.54,2
15372,Alkem Labs Supply Chain,2.32,17
15373,Novartis India Supply Chain,4.65,1
15374,Sun Pharma Supply Chain,4.76,6
15375,Piramal Medical Supplies,3.9,7
15376,Mankind Pharma Medical Supplies,3.59,6
15377,Glenmark Medical Supplies,3.59,12
15378,Piramal Wholesale,4.67,6
15379,Mankind Pharma Wholesale,3.38,12
15380,Dr Reddy's Medical Supplies,3.75,6
15381,Pfizer India Medical Supplies,4.59,1
15382,Dr Reddy's Wholesale,3.61,7
15383,Aurobindo Wholesale,4.17,7
15384,Piramal Pharma Dist,4.27,4
15385,Cipla Distribution,4.18,4
15386,Piramal Pharma Dist,4.27,4
15387,Wockhardt Distribution,2.36,17
15388,Lupin Pharma Dist,4.31,3
15389,Lupin Medical Supplies,3.77,6
15390,Biocon Supply Chain,4.75,2
15391,Wockhardt Distribution,2.36,17
15392,Piramal Medical Supplies,3.9,7
15393,MedPlus Supply Medical Supplies,3.22,4
15394,MedPlus Supply Wholesale,3.22,7
15395,Aurobindo Supply Chain,3.61,5
15396,Apollo Pharma Supply Chain,2.52,11
15397,IPCA Labs Pharma Dist,2.96,14
15398,Torrent Pharma Supply Chain,4.53,5
15399,Aurobindo Supply Chain,3.61,5
15400,Novartis India Supply Chain,4.65,1
15401,Biocon Pharma Dist,4.55,9
